DQ720640	27	0	1.50
DQ704977	30	3.25	1.50
DQ711967	30	0	1.50
DQ719002	30	0.50	1.50
DQ723004	30	0	1.50
DQ692072	28	0	1.50
DQ706728	29	0.50	1.50
DQ705870	31	1.00	1.50
DQ694139	29	1.00	1.50
DQ568251	31	0	1.50
DQ689889	25	2.00	1.50
DQ706247	30	0	1.50
DQ691744	30	1.50	1.50
DQ705676	29	0	1.50
DQ718691	30	3.25	1.50
DQ694990	31	0	1.50
DQ556125	30	3.00	1.50
DQ715437	30	0.50	1.50
DQ540496	30	0	1.50
DQ700121	29	0	1.50
DQ556010	29	5.00	1.50
n203625	27	2.50	1.50
DQ707067	32	0	1.50
DQ721981	30	2.00	1.50
DQ548812	29	0	1.50
DQ556011	30	5.00	1.50
DQ561094	30	1.00	1.50
DQ724142	29	1.17	1.50
DQ546926	30	0	1.50
DQ692225	27	0.50	1.50
DQ703148	29	0.50	1.50
DQ706970	31	0	1.50
DQ567744	30	0	1.50
DQ567745	31	0	1.50
DQ714977	31	0	1.45
DQ698827	29	0	1.45
DQ685550	29	0.92	1.42
DQ549096	31	1.25	1.42
DQ693571	31	1.25	1.42
DQ550537	27	2.10	1.40
DQ564433	28	2.40	1.40
DQ722504	29	2.70	1.40
DQ697037	30	0	1.33
DQ564436	28	1.75	1.33
DQ543982	28	3.00	1.33
DQ687700	31	8.50	1.33
DQ724414	30	9.25	1.33
DQ556343	29	0.75	1.33
DQ703092	28	10.25	1.33
DQ692924	26	0	1.33
DQ559654	27	0	1.33
DQ540973	28	3.00	1.33
DQ690946	29	5.00	1.33
DQ556342	30	0.75	1.33
DQ566399	31	0.50	1.33
DQ697221	29	0	1.33
DQ567943	27	1.33	1.33
DQ706768	30	5.00	1.33
DQ687891	20	2.00	1.33
DQ709286	27	0.50	1.33
DQ567944	28	1.33	1.33
DQ560992	30	0.33	1.33
DQ710406	19	0	1.33
DQ705978	30	1.33	1.33
DQ692625	30	1.00	1.33
DQ695279	30	1.20	1.33
DQ567945	29	1.33	1.33
DQ693658	30	1.00	1.25
DQ723348	30	0.50	1.25
DQ707054	30	0.33	1.25
DQ722582	31	1.00	1.25
DQ542396	27	0	1.25
DQ720389	30	0	1.25
DQ685188	30	0	1.25
DQ685775	29	1.00	1.25
DQ562349	32	0	1.25
DQ551400	28	0.50	1.25
DQ557344	29	0	1.25
DQ684704	32	1.00	1.25
DQ542397	31	0	1.25
DQ567816	32	0	1.25
DQ722171	30	0	1.25
DQ547892	25	1.33	1.25
DQ694606	31	0	1.25
DQ551036	30	0	1.25
DQ719943	27	2.50	1.25
DQ710259	32	0	1.25
DQ557642	31	1.75	1.25
DQ707787	29	0	1.25
DQ704511	30	0	1.25
DQ708287	29	1.00	1.25
DQ711004	25	0.75	1.25
DQ727032	29	1.00	1.20
DQ690869	30	0.53	1.20
DQ714442	27	1.20	1.20
DQ698561	29	5.50	1.20
DQ724011	29	0	1.20
DQ698693	32	0.92	1.17
DQ684914	29	0.92	1.17
DQ685337	30	0.92	1.17
DQ550236	31	0.67	1.17
DQ725614	26	0.85	1.12
DQ705980	30	1.53	1.07
DQ540083	28	0	1.07
DQ726193	29	1.53	1.07
DQ700936	27	1.53	1.07
DQ697255	30	0	1.00
DQ700634	30	0.50	1.00
DQ564396	31	3.00	1.00
DQ695669	30	0	1.00
n197273	29	0	1.00
DQ699575	29	0	1.00
DQ722377	28	1.00	1.00
DQ566407	29	0	1.00
DQ547550	30	0	1.00
DQ566861	30	0	1.00
DQ724669	31	1.00	1.00
DQ709076	30	0	1.00
DQ540208	30	0	1.00
DQ692963	30	0	1.00
DQ723952	30	0	1.00
DQ704644	30	0	1.00
n202575	27	0	1.00
DQ706171	26	0	1.00
DQ714467	29	0	1.00
n198005	26	0	1.00
DQ713899	30	0	1.00
DQ698285	29	0	1.00
DQ722021	30	0	1.00
DQ704829	26	0	1.00
DQ550722	30	1.00	1.00
DQ715299	24	2.00	1.00
DQ697598	30	0	1.00
DQ721517	31	0	1.00
DQ686285	29	1.00	1.00
DQ560236	29	0	1.00
DQ568738	27	0	1.00
DQ707990	29	1.00	1.00
DQ699408	29	0	1.00
DQ548285	27	0	1.00
DQ540641	30	0	1.00
DQ720358	26	0	1.00
DQ685363	30	1.00	1.00
DQ548655	30	0	1.00
DQ695522	29	0	1.00
DQ554952	29	0	1.00
DQ725480	28	0	1.00
DQ557681	28	1.00	1.00
DQ716508	30	0	1.00
DQ552355	30	0	1.00
DQ545120	31	0	1.00
DQ689892	30	0	1.00
DQ685493	29	0	1.00
DQ704042	30	2.00	1.00
DQ557723	30	0	1.00
DQ568574	27	0	1.00
DQ561398	30	0	1.00
DQ724282	29	0	1.00
DQ542679	30	1.00	1.00
DQ566051	28	3.00	1.00
DQ706741	30	0	1.00
DQ713116	30	0	1.00
DQ566548	28	0	1.00
n204710	25	0	1.00
DQ715814	30	0	1.00
DQ688466	27	0	1.00
DQ705641	31	0	1.00
DQ544321	30	1.00	1.00
DQ716055	30	0	1.00
DQ547435	31	1.00	1.00
DQ565975	30	0	1.00
DQ702289	31	0	1.00
DQ721773	31	0	1.00
DQ691528	27	1.50	1.00
DQ699811	30	0	1.00
DQ702756	27	0	1.00
DQ550348	30	0	1.00
DQ543303	28	1.00	1.00
DQ569872	30	0	1.00
DQ725406	31	2.00	1.00
DQ557327	29	2.00	1.00
DQ692032	30	2.90	1.00
DQ546181	29	1.00	1.00
DQ720655	29	0	1.00
DQ687441	27	1.00	1.00
n198160	27	0	1.00
DQ565630	29	0	1.00
DQ713162	30	0	1.00
DQ566373	30	1.00	1.00
DQ701075	30	0	1.00
DQ707741	31	0	1.00
DQ714894	31	0	1.00
DQ569538	29	0	1.00
DQ703885	31	0	1.00
DQ711731	26	1.00	1.00
DQ541388	25	0	1.00
DQ722523	30	1.00	1.00
DQ545473	31	0	1.00
DQ695095	30	1.00	1.00
DQ685875	30	0	1.00
DQ704012	27	0	1.00
DQ714477	29	0	1.00
DQ725808	29	0	1.00
DQ689836	28	0	1.00
DQ716014	29	0	1.00
DQ710087	28	0	1.00
DQ539970	30	0	1.00
DQ550821	29	1.00	1.00
DQ726087	30	0.25	1.00
DQ560858	28	0	1.00
DQ566783	30	0	1.00
n197021	31	0	1.00
DQ706055	30	1.00	1.00
DQ725473	30	2.00	1.00
DQ687137	29	0	1.00
DQ564331	29	0	1.00
DQ568819	29	0	1.00
DQ699459	30	0	1.00
DQ695536	28	0	1.00
DQ723630	27	2.00	1.00
DQ720628	27	0	1.00
DQ546228	30	0	1.00
DQ686914	23	0	1.00
DQ700924	28	0	1.00
DQ686282	30	1.00	1.00
DQ727136	30	0	1.00
DQ700338	30	0	1.00
DQ553519	30	0	1.00
DQ696606	27	0	1.00
DQ701882	31	0	1.00
DQ569204	28	8.00	1.00
DQ708278	31	0	1.00
DQ714378	29	0.20	1.00
DQ555074	30	0	1.00
DQ687147	30	1.00	1.00
DQ700538	30	0	1.00
DQ726628	29	0	1.00
DQ720475	28	0	1.00
DQ722409	30	0	1.00
DQ708354	29	0	1.00
n199763	25	0	1.00
DQ564941	30	3.00	1.00
DQ558501	30	1.00	1.00
DQ562310	29	0	1.00
DQ544876	29	0	1.00
DQ724359	30	0	1.00
DQ701736	30	0	1.00
DQ689371	28	0	1.00
DQ694133	30	0	1.00
DQ710253	30	0	1.00
DQ696756	30	0	1.00
DQ718396	30	0	1.00
DQ692263	27	0	1.00
DQ705344	29	0	1.00
DQ691868	31	2.00	1.00
DQ685112	28	0	1.00
DQ553926	28	0	1.00
DQ708428	27	0	1.00
DQ686574	30	0	1.00
DQ710466	27	0	1.00
DQ699235	31	0	1.00
DQ720532	30	0	1.00
DQ720723	28	0.50	1.00
DQ555208	29	0	1.00
DQ716699	31	0	1.00
DQ545444	27	1.00	1.00
DQ692217	31	1.00	1.00
DQ700690	29	0	1.00
DQ688840	29	0	1.00
DQ686262	30	1.00	1.00
DQ705735	30	0	1.00
DQ704261	29	0	1.00
n197217	27	0	1.00
DQ551669	29	2.00	1.00
DQ549770	31	0	1.00
DQ706993	29	0	1.00
DQ709474	28	0	1.00
DQ554083	31	1.25	1.00
DQ706732	27	2.00	1.00
DQ554179	28	0	1.00
DQ567651	31	0	1.00
DQ551370	29	0	1.00
DQ565939	28	0	1.00
DQ543862	29	0	1.00
DQ540678	28	1.00	1.00
DQ697182	31	0.50	1.00
DQ548872	28	0.50	1.00
DQ540056	28	0	1.00
DQ719909	29	0	1.00
DQ553558	28	0	1.00
DQ719283	30	0	1.00
DQ727103	28	0	1.00
DQ722586	27	0	1.00
DQ712593	30	1.00	1.00
DQ697549	29	0	1.00
DQ690517	30	0	1.00
DQ706736	30	0	1.00
DQ555301	29	0	1.00
DQ562718	29	0	1.00
DQ542285	31	0	1.00
n198037	32	1.00	1.00
DQ708701	29	0	1.00
DQ722958	30	0	1.00
DQ554171	31	0	1.00
DQ723264	29	0	1.00
DQ553057	29	0.25	1.00
DQ690954	30	0	1.00
DQ724649	27	0	1.00
DQ709577	29	0	1.00
DQ711622	31	0	1.00
DQ552680	29	0	1.00
DQ702185	29	0	1.00
DQ569122	31	0	1.00
DQ710971	30	0	1.00
DQ553645	30	0	1.00
n203048	25	1.00	1.00
DQ718336	29	0	1.00
DQ543071	30	0	1.00
DQ714478	28	1.00	1.00
DQ708447	29	0	1.00
DQ552950	28	0	1.00
DQ693466	30	0	1.00
DQ720843	29	0	1.00
DQ720916	31	0	1.00
DQ698190	31	1.00	1.00
DQ699314	27	1.00	1.00
DQ714798	28	0	1.00
DQ699658	28	0	1.00
DQ711918	30	0	1.00
DQ697302	24	0	1.00
DQ563389	30	0	1.00
DQ548912	29	0	1.00
DQ561297	30	0	1.00
DQ550058	30	0	1.00
DQ567890	29	1.00	1.00
DQ699434	30	1.00	1.00
n196569	26	0	1.00
DQ697622	30	2.50	1.00
DQ540546	30	0	1.00
DQ690103	26	0	1.00
DQ707473	28	5.00	1.00
DQ715557	26	1.00	1.00
DQ716892	31	0	1.00
DQ716527	29	0	1.00
DQ554113	29	0	1.00
DQ566353	29	0	1.00
DQ713271	29	0	1.00
DQ561071	30	0	1.00
DQ711968	28	0	1.00
DQ563539	28	0	1.00
DQ698182	27	0	1.00
DQ727086	31	0	1.00
DQ569126	30	0	1.00
DQ700366	31	0	1.00
DQ550594	30	0	1.00
DQ543177	29	0	1.00
DQ715422	30	0	1.00
DQ544926	31	0	1.00
DQ715368	31	0	1.00
DQ690205	28	2.00	1.00
DQ697727	30	0	1.00
DQ695260	29	0	1.00
DQ546209	30	0	1.00
DQ547602	27	2.00	1.00
DQ720275	31	0.50	1.00
DQ714000	32	0.50	1.00
DQ702065	30	0.50	1.00
DQ691382	30	0	1.00
DQ721616	31	0	1.00
DQ557759	29	4.00	1.00
DQ716658	30	1.00	1.00
DQ688503	27	0	1.00
DQ547404	30	0	1.00
DQ562965	30	0	1.00
DQ710233	29	0	1.00
DQ566131	27	0	1.00
DQ694119	30	0	1.00
DQ549044	28	0	1.00
DQ566626	30	0	1.00
DQ697505	32	0	1.00
DQ545526	29	0	1.00
DQ684843	29	0	1.00
DQ705734	29	0	1.00
DQ712754	30	0	1.00
DQ694097	30	0	1.00
DQ716474	30	0	1.00
DQ541622	27	1.00	1.00
DQ564287	28	0	1.00
DQ721914	31	0	1.00
DQ707662	32	1.00	1.00
DQ547987	31	0	1.00
n196482	25	0	1.00
DQ695375	26	0	1.00
DQ688846	30	0	1.00
DQ724157	29	0	1.00
DQ697779	30	0	1.00
DQ696348	30	0	1.00
DQ723829	30	0	1.00
DQ688602	27	0	1.00
DQ703348	29	0	1.00
DQ549707	30	2.00	1.00
DQ724576	30	0	1.00
DQ714377	30	0	1.00
DQ721895	27	0	1.00
DQ686079	29	0	1.00
DQ701200	29	0	1.00
DQ691506	29	0	1.00
DQ544423	31	0	1.00
DQ543360	29	0	1.00
DQ542779	29	0	1.00
DQ552548	27	0	1.00
DQ563853	30	0	1.00
DQ568197	29	0	1.00
DQ687169	29	0	1.00
DQ687904	30	0	1.00
DQ560492	30	0	1.00
DQ725336	30	0	1.00
DQ703540	30	0	1.00
DQ544340	28	0	1.00
DQ564169	30	0.25	1.00
DQ552192	31	0	1.00
DQ717594	30	1.00	1.00
DQ715592	30	1.00	1.00
DQ726323	29	0	1.00
DQ709775	31	1.00	1.00
DQ704728	28	1.00	1.00
DQ692664	28	0	1.00
DQ727110	30	0.50	1.00
DQ722425	28	0	1.00
DQ554859	30	1.00	1.00
DQ693970	23	0	1.00
DQ699596	27	1.00	1.00
DQ719572	27	0	1.00
DQ710892	32	2.00	1.00
DQ542733	31	0	1.00
DQ723137	31	0	1.00
n199907	28	0	1.00
DQ543380	29	0	1.00
DQ726807	31	0	1.00
DQ544387	31	0	1.00
DQ551008	29	0	1.00
DQ722681	29	1.00	1.00
DQ547099	30	0	1.00
DQ709127	30	2.00	1.00
DQ563565	29	0	1.00
DQ549332	29	0	1.00
DQ541944	29	0	1.00
DQ704183	26	6.00	1.00
DQ694295	30	0	1.00
DQ726430	30	0	1.00
DQ693038	31	1.00	1.00
DQ700552	28	0	1.00
DQ711342	30	0	1.00
DQ713646	24	0	1.00
DQ557169	30	0	1.00
DQ557300	29	0	1.00
DQ548630	30	0	1.00
n197733	28	0	1.00
DQ544761	26	1.00	1.00
DQ563365	29	2.00	1.00
DQ567288	27	1.00	1.00
DQ703828	32	0.33	1.00
DQ687981	30	0	1.00
DQ698843	32	0	1.00
DQ545151	29	1.00	1.00
DQ712215	29	1.00	1.00
DQ718309	30	0	1.00
DQ720063	30	0	1.00
DQ725498	31	1.00	1.00
DQ702593	31	0	1.00
DQ718297	32	0	1.00
DQ558046	27	0	1.00
DQ714608	29	0	1.00
DQ560388	31	0	1.00
DQ694784	29	1.00	1.00
DQ544429	30	0	1.00
DQ701798	29	0.33	1.00
DQ555008	31	0	1.00
DQ727266	29	0	1.00
DQ725981	31	1.00	1.00
DQ550258	29	0	1.00
DQ567846	30	0	1.00
DQ540326	31	1.00	1.00
DQ708090	26	0	1.00
DQ710436	29	0	1.00
DQ699330	26	0	1.00
DQ568710	30	0	1.00
DQ554874	30	0	1.00
DQ547872	26	0	1.00
DQ547883	30	2.00	1.00
DQ696280	30	0	1.00
DQ540512	30	0	1.00
DQ567567	29	6.00	1.00
n198754	28	0	1.00
DQ542553	29	0	1.00
DQ700428	29	0	1.00
DQ686395	32	0	1.00
DQ543178	30	0	1.00
DQ726578	29	0.20	1.00
DQ713558	30	3.00	1.00
DQ543057	31	0	1.00
DQ713098	26	2.00	1.00
DQ721055	26	3.33	1.00
DQ569309	30	0	1.00
DQ567949	30	0	1.00
DQ726971	30	0	1.00
DQ690046	29	1.00	1.00
n202060	27	0	1.00
DQ702097	30	2.00	1.00
DQ540650	30	0	1.00
DQ556663	27	0	1.00
DQ715611	29	0	1.00
DQ710965	31	0	1.00
DQ703649	30	0	1.00
DQ698312	31	0	1.00
DQ704247	25	0	1.00
DQ711180	32	1.00	1.00
n202863	24	0	1.00
n205020	27	0	1.00
DQ710727	29	0	1.00
DQ707778	31	0.50	1.00
DQ564419	30	1.00	1.00
DQ540804	28	0	1.00
DQ696183	31	0.50	1.00
DQ693396	27	2.00	1.00
DQ699410	30	0	1.00
DQ563574	31	1.00	1.00
DQ721735	30	0.50	1.00
DQ561581	28	0	1.00
DQ690351	31	0	1.00
DQ551149	29	0	1.00
DQ702566	30	0	1.00
DQ705987	30	0	1.00
DQ712003	30	0	1.00
n203166	25	0	1.00
DQ686992	30	1.00	1.00
DQ703703	29	0.50	1.00
DQ557368	28	0	1.00
DQ549579	31	0	1.00
DQ713264	29	0	1.00
DQ716841	30	0	1.00
DQ706845	31	3.00	1.00
DQ711303	29	0	1.00
DQ707927	27	0	1.00
DQ559112	31	0	1.00
DQ686148	32	0	1.00
DQ554014	30	0	1.00
DQ544852	31	0	1.00
DQ567730	29	1.03	1.00
DQ543798	30	0	1.00
DQ564394	30	0	1.00
DQ706827	24	1.00	1.00
DQ542113	29	0	1.00
DQ717836	30	1.00	1.00
DQ698031	31	0	1.00
DQ688277	30	0	1.00
DQ705445	26	0	1.00
DQ562776	29	0	1.00
DQ550686	30	0	1.00
DQ709528	30	0	1.00
DQ714933	31	0	1.00
DQ716274	29	0	1.00
DQ721087	30	0	1.00
DQ726906	27	0	1.00
DQ564723	30	0	1.00
DQ714072	31	0	1.00
DQ695508	31	0	1.00
DQ696667	30	0	1.00
DQ715311	26	0	1.00
DQ540602	27	0	1.00
DQ561758	28	0	1.00
DQ723446	29	0	1.00
DQ718644	30	0	1.00
DQ727237	30	1.00	1.00
DQ701494	31	0	1.00
DQ546151	28	0	1.00
DQ709395	30	0	1.00
DQ726682	28	0	1.00
DQ727239	31	0	1.00
DQ699741	31	0	1.00
DQ564184	28	0	1.00
DQ686965	30	0	1.00
DQ717758	32	0	1.00
DQ541412	29	4.00	1.00
DQ561941	31	0	1.00
DQ541194	28	0	1.00
DQ711719	29	0	1.00
DQ716063	28	0	1.00
DQ555856	27	4.00	1.00
DQ560710	30	0.25	1.00
DQ696578	31	2.00	1.00
DQ543289	29	1.00	1.00
DQ709082	21	0	1.00
DQ709315	30	0	1.00
DQ714074	31	0	1.00
DQ724013	30	0.33	1.00
DQ726434	25	0	1.00
n201522	26	0	1.00
DQ717579	29	1.00	1.00
DQ710011	30	0	1.00
DQ720079	29	1.00	1.00
DQ691422	29	0	1.00
DQ721199	30	0	1.00
DQ701320	29	0	1.00
DQ568057	31	0	1.00
DQ554603	30	0	1.00
DQ563854	30	0.50	1.00
n203799	26	0	1.00
DQ701155	30	0	1.00
DQ711707	29	0	1.00
DQ700851	27	0	1.00
DQ706524	27	0	1.00
DQ567586	29	0	1.00
DQ700763	29	0	1.00
DQ712932	29	0	1.00
DQ569108	28	0	1.00
DQ550176	29	4.33	1.00
DQ704933	29	0	1.00
DQ689899	30	5.00	1.00
DQ692745	30	0	1.00
DQ697386	31	0	1.00
n199265	28	0	1.00
DQ568799	30	0	1.00
DQ699965	26	0	1.00
DQ692583	30	0	1.00
DQ544415	28	0	1.00
DQ567971	32	0	1.00
DQ719480	31	0	1.00
DQ722067	29	0	1.00
DQ726541	29	1.00	1.00
DQ698580	31	0	1.00
DQ725556	28	1.00	1.00
DQ562509	29	0	1.00
DQ705071	30	0	1.00
DQ696769	30	0	1.00
DQ716134	31	0.20	1.00
DQ556313	29	0	1.00
DQ695965	26	0	1.00
DQ555401	30	1.00	1.00
DQ694100	29	0	1.00
DQ723244	30	0	1.00
DQ712198	30	0	1.00
DQ562112	28	0	1.00
DQ687774	30	0	1.00
DQ569659	28	0	1.00
DQ690342	29	0	1.00
DQ705123	29	1.00	1.00
DQ550680	29	1.00	1.00
DQ688469	30	0	1.00
DQ539892	30	0	1.00
DQ542185	28	0	1.00
DQ714243	29	0	1.00
DQ700396	30	0	1.00
n198366	31	0	1.00
DQ721068	31	1.00	1.00
DQ560700	29	0	1.00
DQ540897	29	0	1.00
DQ697778	28	0	1.00
DQ724962	30	0	1.00
DQ698324	30	1.00	1.00
DQ726272	27	1.00	1.00
DQ558195	29	0	1.00
DQ717052	28	0	1.00
DQ693480	29	0	1.00
DQ561291	30	0	1.00
DQ554096	28	0	1.00
DQ542395	29	0	1.00
DQ550107	31	0.25	1.00
DQ549590	29	0	1.00
DQ696626	30	0.20	1.00
DQ689716	30	0	1.00
DQ692757	27	0	1.00
DQ694159	28	1.00	1.00
DQ548658	29	0	1.00
DQ705638	29	0	1.00
DQ718681	28	1.00	1.00
DQ712063	30	0	1.00
DQ556511	28	0	1.00
DQ557879	31	0	1.00
DQ557707	31	0	1.00
DQ719076	29	2.00	1.00
DQ693694	31	1.00	1.00
DQ550859	30	0	1.00
DQ555812	30	0	1.00
DQ720485	26	1.00	1.00
DQ712205	31	2.00	1.00
DQ712797	31	0	1.00
DQ712875	31	0	1.00
DQ698899	30	0	1.00
DQ704532	31	0	1.00
DQ725942	29	1.00	1.00
DQ553266	28	0	1.00
DQ712540	31	1.00	1.00
DQ568158	28	0	1.00
DQ716143	30	0	1.00
DQ557898	28	0	1.00
DQ541902	32	6.00	1.00
DQ709113	30	1.00	1.00
DQ696316	28	1.00	1.00
DQ692791	29	0	1.00
DQ725597	30	0	1.00
n197585	26	0	1.00
DQ552349	28	2.00	1.00
DQ541565	31	0	1.00
DQ722943	27	0	1.00
DQ568653	31	0	1.00
DQ719235	30	0	1.00
DQ715656	30	0	1.00
DQ726966	31	0	1.00
DQ566817	30	0	1.00
DQ699073	30	0	1.00
DQ704176	29	0	1.00
DQ558016	30	0	1.00
DQ568592	28	0	1.00
DQ547456	28	0	1.00
DQ709104	31	0	1.00
DQ702992	27	0	1.00
DQ545336	30	0	1.00
DQ717158	28	0	1.00
DQ707298	27	2.00	1.00
DQ553679	30	0	1.00
DQ549273	31	0	1.00
DQ562265	29	0	1.00
DQ691556	28	0	1.00
DQ542995	30	1.00	1.00
DQ539939	30	0	1.00
DQ544841	29	0	1.00
DQ715026	32	0	1.00
DQ542129	29	1.00	1.00
DQ688821	31	0	1.00
DQ561053	29	0	1.00
DQ724052	29	3.00	1.00
DQ557063	30	1.00	1.00
DQ540991	27	0	1.00
DQ691576	26	0	1.00
DQ540722	29	0	1.00
DQ693418	30	1.33	1.00
DQ568644	29	2.00	1.00
n199843	26	0	1.00
DQ701115	30	0	1.00
DQ568984	31	0	1.00
DQ720918	30	0	1.00
DQ686537	28	0	1.00
DQ561349	28	1.00	1.00
DQ548487	29	0	1.00
DQ557743	30	7.00	1.00
DQ544180	28	0	1.00
DQ724884	30	0	1.00
DQ707040	29	0	1.00
DQ568625	28	2.50	1.00
DQ554496	28	0	1.00
n200878	27	0	1.00
DQ719679	27	0	1.00
DQ552288	31	0.50	1.00
DQ713211	27	0	1.00
DQ548015	31	0	1.00
DQ551446	32	0.25	1.00
DQ569024	29	0	1.00
DQ715877	30	0	1.00
DQ699986	29	1.00	1.00
DQ722834	30	9.00	1.00
DQ709918	30	0	1.00
DQ555739	31	0	1.00
DQ709392	30	2.00	1.00
DQ722546	31	0.20	1.00
n202915	25	0	1.00
DQ558225	30	0	1.00
DQ709197	26	0	1.00
DQ697831	31	1.50	1.00
DQ697902	28	0	1.00
DQ548996	29	0	1.00
DQ565873	31	1.00	1.00
DQ687570	27	0	1.00
DQ548764	31	0	1.00
DQ698743	29	0	1.00
DQ714123	27	0	1.00
DQ686776	30	1.00	1.00
DQ539896	32	2.00	1.00
DQ566246	31	2.00	1.00
DQ712944	31	0	1.00
DQ710273	29	1.00	1.00
DQ543898	30	0	1.00
DQ710902	31	0	1.00
DQ689964	30	0	1.00
DQ554636	28	1.00	1.00
DQ696064	27	0	1.00
DQ564185	31	1.00	1.00
DQ702081	29	2.00	1.00
DQ546721	30	0	1.00
DQ695901	30	0	1.00
DQ564136	30	1.00	1.00
DQ723966	31	0	1.00
DQ544047	28	0	1.00
DQ726550	31	1.00	1.00
DQ724925	29	2.00	1.00
DQ694077	30	0	1.00
n202388	24	0	1.00
DQ726687	29	0	1.00
DQ700247	27	0	1.00
DQ685517	30	0	1.00
DQ723403	30	0	1.00
DQ691047	29	0	1.00
DQ710910	30	0	1.00
DQ706914	31	0	1.00
DQ695711	30	0	1.00
DQ689789	20	0	1.00
DQ564320	29	0	1.00
DQ552252	30	0	1.00
DQ688552	30	0	1.00
DQ568549	28	0	1.00
DQ554861	28	0	1.00
DQ546660	30	1.00	1.00
DQ554235	28	2.00	1.00
DQ549741	29	0	1.00
n200280	27	13.00	1.00
DQ541380	30	0	1.00
DQ714740	31	2.33	1.00
DQ552607	31	0	1.00
DQ557891	32	0	1.00
DQ565539	29	0	1.00
DQ689837	19	0	1.00
DQ725681	29	0	1.00
DQ688241	30	0	1.00
DQ543193	30	1.00	1.00
DQ690465	26	0	1.00
DQ703017	29	1.00	1.00
DQ692582	29	0	1.00
DQ550106	30	0.25	1.00
DQ555313	30	0	1.00
DQ540896	30	0.50	1.00
n204219	29	0	1.00
DQ689898	31	1.50	1.00
DQ704228	29	0	1.00
DQ708073	29	0	1.00
DQ694461	29	0	1.00
DQ561213	29	2.00	1.00
DQ703083	30	1.00	1.00
DQ544189	29	0	1.00
DQ561446	29	0	1.00
DQ540187	26	0	1.00
DQ565072	31	0	1.00
DQ542122	32	0	1.00
DQ687818	31	0	1.00
DQ552274	31	0	1.00
DQ723315	31	0	1.00
n200520	23	0	1.00
DQ716035	31	0	1.00
DQ719215	31	1.00	1.00
DQ685673	21	0.25	1.00
DQ706463	29	0	1.00
DQ712890	31	0	1.00
DQ552817	30	0	1.00
DQ697904	29	0	1.00
DQ543245	29	0	1.00
DQ698781	28	4.00	1.00
DQ688042	30	0	1.00
DQ559429	30	0	1.00
DQ541159	30	0	1.00
DQ544274	31	0	1.00
DQ555782	29	1.00	1.00
DQ685000	30	0	1.00
DQ701750	28	0	1.00
DQ552428	31	2.00	1.00
DQ715393	30	0.50	1.00
DQ694597	30	0	1.00
DQ722338	31	0	1.00
DQ568848	30	0	1.00
n198598	32	0	1.00
DQ720762	31	0	1.00
DQ692598	31	0	1.00
DQ688266	28	0	1.00
DQ552468	29	0	1.00
DQ718376	25	0	1.00
DQ694040	29	1.00	1.00
DQ546043	29	0	1.00
DQ717240	24	0	1.00
DQ705268	30	0	1.00
DQ724545	30	2.00	1.00
DQ719223	29	0	1.00
n199635	26	0	1.00
DQ558698	30	0	1.00
DQ548579	29	0	1.00
DQ700183	29	0	1.00
DQ558597	29	1.00	1.00
DQ546628	31	0	1.00
DQ540914	29	0	1.00
DQ541602	27	0	1.00
DQ706029	29	0	1.00
DQ544610	29	0	1.00
DQ545028	29	0	1.00
DQ558087	29	0	1.00
DQ561188	30	9.00	1.00
DQ568775	30	2.00	1.00
DQ702149	30	0	1.00
DQ727035	30	0	1.00
DQ567768	29	0	1.00
DQ687837	27	1.00	1.00
DQ710622	31	0	1.00
DQ554046	29	0	1.00
DQ551468	29	3.00	1.00
DQ701239	30	0	1.00
n205248	27	0	1.00
n196953	28	0	1.00
DQ717781	30	0	1.00
DQ546753	29	0	1.00
DQ569888	30	0	1.00
DQ704516	30	1.00	1.00
DQ701156	22	0	1.00
DQ544438	31	0	1.00
DQ561237	29	0.20	1.00
DQ545588	30	0	1.00
DQ722048	29	0	1.00
DQ548200	30	0	1.00
DQ541998	30	2.00	1.00
DQ562286	29	0	1.00
DQ691208	32	0	1.00
DQ716243	30	0	1.00
DQ540763	26	0.50	1.00
DQ690427	24	0	1.00
DQ558212	30	0	1.00
DQ702564	26	0	1.00
DQ550178	30	0	1.00
DQ713730	31	0	1.00
DQ701829	31	1.00	1.00
n202105	31	1.00	1.00
DQ725488	26	0	1.00
DQ557366	27	0	1.00
DQ542116	29	0	1.00
DQ689933	31	0	1.00
DQ699360	29	0	1.00
DQ712990	30	2.00	1.00
n201483	22	0	1.00
DQ694431	29	0	1.00
n198217	20	0	1.00
DQ712340	30	0.50	1.00
DQ551784	30	5.00	1.00
DQ551083	30	0	1.00
DQ723013	29	0	1.00
DQ715339	27	0	1.00
DQ566253	29	0	1.00
DQ715476	26	0	1.00
DQ692459	29	0	1.00
DQ715244	30	0	1.00
DQ560497	30	0	1.00
DQ711562	30	0	1.00
DQ553427	28	0	1.00
DQ696312	29	1.00	1.00
DQ565957	28	1.00	1.00
n196791	26	1.00	1.00
DQ699249	30	0	1.00
DQ550104	28	0.25	1.00
DQ703744	30	0	1.00
DQ711829	27	0	1.00
DQ695872	31	0	1.00
DQ706933	28	3.00	1.00
DQ557896	28	1.00	1.00
DQ720342	29	0	1.00
DQ701199	29	0	1.00
DQ690959	31	1.00	1.00
DQ566930	30	0	1.00
DQ550184	28	0	1.00
DQ555436	31	0	1.00
DQ541469	28	0	1.00
DQ721310	30	0	1.00
n197096	32	0	1.00
